,DATE,Year,Month,Day,MonetaryBase
596,1961-04-14,1961,4,14,48472.55
597,1961-04-17,1961,4,17,48474.5
598,1961-04-18,1961,4,18,48476.45
599,1961-04-19,1961,4,19,48478.4
600,1961-04-20,1961,4,20,48480.35
601,1961-04-21,1961,4,21,48482.3
602,1961-04-24,1961,4,24,48484.25
603,1961-04-25,1961,4,25,48486.2
604,1961-04-26,1961,4,26,48488.15
605,1961-04-27,1961,4,27,48490.1
606,1961-04-28,1961,4,28,48492.05
607,1961-05-01,1961,5,1,48494.0
608,1961-05-02,1961,5,2,48510.565217391304
609,1961-05-03,1961,5,3,48527.13043478261
610,1961-05-04,1961,5,4,48543.69565217391
611,1961-05-05,1961,5,5,48560.260869565216
612,1961-05-08,1961,5,8,48576.82608695652
613,1961-05-09,1961,5,9,48593.391304347824
614,1961-05-10,1961,5,10,48609.95652173913
615,1961-05-11,1961,5,11,48626.52173913043
616,1961-05-12,1961,5,12,48643.086956521736
617,1961-05-15,1961,5,15,48659.65217391304
618,1961-05-16,1961,5,16,48676.217391304344
619,1961-05-17,1961,5,17,48692.782608695656
620,1961-05-18,1961,5,18,48709.34782608696
621,1961-05-19,1961,5,19,48725.913043478264
622,1961-05-22,1961,5,22,48742.47826086957
623,1961-05-23,1961,5,23,48759.04347826087
624,1961-05-24,1961,5,24,48775.608695652176
625,1961-05-25,1961,5,25,48792.17391304348
626,1961-05-26,1961,5,26,48808.739130434784
627,1961-05-29,1961,5,29,48825.30434782609
628,1961-05-30,1961,5,30,48841.86956521739
629,1961-05-31,1961,5,31,48858.434782608696
630,1961-06-01,1961,6,1,48875.0
631,1961-06-02,1961,6,2,48890.5
632,1961-06-05,1961,6,5,48906.0
633,1961-06-06,1961,6,6,48921.5
634,1961-06-07,1961,6,7,48937.0
635,1961-06-08,1961,6,8,48952.5
636,1961-06-09,1961,6,9,48968.0
637,1961-06-12,1961,6,12,48983.5
638,1961-06-13,1961,6,13,48999.0
639,1961-06-14,1961,6,14,49014.5
640,1961-06-15,1961,6,15,49030.0
641,1961-06-16,1961,6,16,49045.5
642,1961-06-19,1961,6,19,49061.0
643,1961-06-20,1961,6,20,49076.5
644,1961-06-21,1961,6,21,49092.0
645,1961-06-22,1961,6,22,49107.5
646,1961-06-23,1961,6,23,49123.0
647,1961-06-26,1961,6,26,49138.5
648,1961-06-27,1961,6,27,49154.0
649,1961-06-28,1961,6,28,49169.5
650,1961-06-29,1961,6,29,49185.0
651,1961-06-30,1961,6,30,49200.5
652,1961-07-03,1961,7,3,49216.0
653,1961-07-04,1961,7,4,49221.619047619046
654,1961-07-05,1961,7,5,49227.23809523809
655,1961-07-06,1961,7,6,49232.857142857145
656,1961-07-07,1961,7,7,49238.47619047619
657,1961-07-10,1961,7,10,49244.09523809524
658,1961-07-11,1961,7,11,49249.71428571428
659,1961-07-12,1961,7,12,49255.333333333336
660,1961-07-13,1961,7,13,49260.95238095238
661,1961-07-14,1961,7,14,49266.57142857143
662,1961-07-17,1961,7,17,49272.19047619047
663,1961-07-18,1961,7,18,49277.80952380953
664,1961-07-19,1961,7,19,49283.42857142857
665,1961-07-20,1961,7,20,49289.04761904762
666,1961-07-21,1961,7,21,49294.666666666664
667,1961-07-24,1961,7,24,49300.28571428572
668,1961-07-25,1961,7,25,49305.90476190476
669,1961-07-26,1961,7,26,49311.52380952381
670,1961-07-27,1961,7,27,49317.142857142855
671,1961-07-28,1961,7,28,49322.76190476191
672,1961-07-31,1961,7,31,49328.380952380954
673,1961-08-01,1961,8,1,49334.0
674,1961-08-02,1961,8,2,49345.52173913043
675,1961-08-03,1961,8,3,49357.04347826087
676,1961-08-04,1961,8,4,49368.565217391304
677,1961-08-07,1961,8,7,49380.086956521736
678,1961-08-08,1961,8,8,49391.608695652176
679,1961-08-09,1961,8,9,49403.13043478261
680,1961-08-10,1961,8,10,49414.65217391304
681,1961-08-11,1961,8,11,49426.17391304348
682,1961-08-14,1961,8,14,49437.69565217391
683,1961-08-15,1961,8,15,49449.217391304344
684,1961-08-16,1961,8,16,49460.739130434784
685,1961-08-17,1961,8,17,49472.260869565216
686,1961-08-18,1961,8,18,49483.782608695656
687,1961-08-21,1961,8,21,49495.30434782609
688,1961-08-22,1961,8,22,49506.82608695652
689,1961-08-23,1961,8,23,49518.34782608696
690,1961-08-24,1961,8,24,49529.86956521739
691,1961-08-25,1961,8,25,49541.391304347824
692,1961-08-28,1961,8,28,49552.913043478264
693,1961-08-29,1961,8,29,49564.434782608696
694,1961-08-30,1961,8,30,49575.95652173913
695,1961-08-31,1961,8,31,49587.47826086957
696,1961-09-01,1961,9,1,49599.0
697,1961-09-04,1961,9,4,49619.619047619046
698,1961-09-05,1961,9,5,49640.23809523809
699,1961-09-06,1961,9,6,49660.857142857145
700,1961-09-07,1961,9,7,49681.47619047619
701,1961-09-08,1961,9,8,49702.09523809524
702,1961-09-11,1961,9,11,49722.71428571428
703,1961-09-12,1961,9,12,49743.333333333336
704,1961-09-13,1961,9,13,49763.95238095238
705,1961-09-14,1961,9,14,49784.57142857143
706,1961-09-15,1961,9,15,49805.19047619047
707,1961-09-18,1961,9,18,49825.80952380953
708,1961-09-19,1961,9,19,49846.42857142857
709,1961-09-20,1961,9,20,49867.04761904762
710,1961-09-21,1961,9,21,49887.666666666664
711,1961-09-22,1961,9,22,49908.28571428572
712,1961-09-25,1961,9,25,49928.90476190476
713,1961-09-26,1961,9,26,49949.52380952381
714,1961-09-27,1961,9,27,49970.142857142855
715,1961-09-28,1961,9,28,49990.76190476191
716,1961-09-29,1961,9,29,50011.380952380954
717,1961-10-02,1961,10,2,50032.0
718,1961-10-03,1961,10,3,50052.545454545456
719,1961-10-04,1961,10,4,50073.09090909091
720,1961-10-05,1961,10,5,50093.63636363636
721,1961-10-06,1961,10,6,50114.181818181816
722,1961-10-09,1961,10,9,50134.72727272727
723,1961-10-10,1961,10,10,50155.27272727273
724,1961-10-11,1961,10,11,50175.818181818184
725,1961-10-12,1961,10,12,50196.36363636364
726,1961-10-13,1961,10,13,50216.90909090909
727,1961-10-16,1961,10,16,50237.454545454544
728,1961-10-17,1961,10,17,50258.0
729,1961-10-18,1961,10,18,50278.545454545456
730,1961-10-19,1961,10,19,50299.09090909091
731,1961-10-20,1961,10,20,50319.63636363636
732,1961-10-23,1961,10,23,50340.181818181816
733,1961-10-24,1961,10,24,50360.72727272727
734,1961-10-25,1961,10,25,50381.27272727273
735,1961-10-26,1961,10,26,50401.818181818184
736,1961-10-27,1961,10,27,50422.36363636364
737,1961-10-30,1961,10,30,50442.90909090909
738,1961-10-31,1961,10,31,50463.454545454544
739,1961-11-01,1961,11,1,50484.0
740,1961-11-02,1961,11,2,50520.22727272727
741,1961-11-03,1961,11,3,50556.454545454544
742,1961-11-06,1961,11,6,50592.681818181816
743,1961-11-07,1961,11,7,50628.90909090909
744,1961-11-08,1961,11,8,50665.13636363636
745,1961-11-09,1961,11,9,50701.36363636364
746,1961-11-10,1961,11,10,50737.59090909091
747,1961-11-13,1961,11,13,50773.818181818184
748,1961-11-14,1961,11,14,50810.045454545456
749,1961-11-15,1961,11,15,50846.27272727273
750,1961-11-16,1961,11,16,50882.5
751,1961-11-17,1961,11,17,50918.72727272727
752,1961-11-20,1961,11,20,50954.954545454544
753,1961-11-21,1961,11,21,50991.181818181816
754,1961-11-22,1961,11,22,51027.40909090909
755,1961-11-23,1961,11,23,51063.63636363636
756,1961-11-24,1961,11,24,51099.86363636364
757,1961-11-27,1961,11,27,51136.09090909091
758,1961-11-28,1961,11,28,51172.318181818184
759,1961-11-29,1961,11,29,51208.545454545456
760,1961-11-30,1961,11,30,51244.77272727273
761,1961-12-01,1961,12,1,51281.0
762,1961-12-04,1961,12,4,51248.71428571428
763,1961-12-05,1961,12,5,51216.42857142857
764,1961-12-06,1961,12,6,51184.142857142855
765,1961-12-07,1961,12,7,51151.857142857145
766,1961-12-08,1961,12,8,51119.57142857143
767,1961-12-11,1961,12,11,51087.28571428572
768,1961-12-12,1961,12,12,51055.0
769,1961-12-13,1961,12,13,51022.71428571428
770,1961-12-14,1961,12,14,50990.42857142857
771,1961-12-15,1961,12,15,50958.142857142855
772,1961-12-18,1961,12,18,50925.857142857145
773,1961-12-19,1961,12,19,50893.57142857143
774,1961-12-20,1961,12,20,50861.28571428572
775,1961-12-21,1961,12,21,50829.0
776,1961-12-22,1961,12,22,50796.71428571428
777,1961-12-25,1961,12,25,50764.42857142857
778,1961-12-26,1961,12,26,50732.142857142855
779,1961-12-27,1961,12,27,50699.857142857145
780,1961-12-28,1961,12,28,50667.57142857143
781,1961-12-29,1961,12,29,50635.28571428572
782,1962-01-01,1962,1,1,50603.0
783,1962-01-02,1962,1,2,50569.86956521739
784,1962-01-03,1962,1,3,50536.739130434784
785,1962-01-04,1962,1,4,50503.608695652176
786,1962-01-05,1962,1,5,50470.47826086957
787,1962-01-08,1962,1,8,50437.34782608696
788,1962-01-09,1962,1,9,50404.217391304344
789,1962-01-10,1962,1,10,50371.086956521736
790,1962-01-11,1962,1,11,50337.95652173913
791,1962-01-12,1962,1,12,50304.82608695652
792,1962-01-15,1962,1,15,50271.69565217391
793,1962-01-16,1962,1,16,50238.565217391304
794,1962-01-17,1962,1,17,50205.434782608696
795,1962-01-18,1962,1,18,50172.30434782609
796,1962-01-19,1962,1,19,50139.17391304348
797,1962-01-22,1962,1,22,50106.04347826087
798,1962-01-23,1962,1,23,50072.913043478264
799,1962-01-24,1962,1,24,50039.782608695656
800,1962-01-25,1962,1,25,50006.65217391304
801,1962-01-26,1962,1,26,49973.52173913043
802,1962-01-29,1962,1,29,49940.391304347824
803,1962-01-30,1962,1,30,49907.260869565216
804,1962-01-31,1962,1,31,49874.13043478261
805,1962-02-01,1962,2,1,49841.0
806,1962-02-02,1962,2,2,49850.15
807,1962-02-05,1962,2,5,49859.3
808,1962-02-06,1962,2,6,49868.45
809,1962-02-07,1962,2,7,49877.6
810,1962-02-08,1962,2,8,49886.75
811,1962-02-09,1962,2,9,49895.9
812,1962-02-12,1962,2,12,49905.05
813,1962-02-13,1962,2,13,49914.2
814,1962-02-14,1962,2,14,49923.35
815,1962-02-15,1962,2,15,49932.5
816,1962-02-16,1962,2,16,49941.65
817,1962-02-19,1962,2,19,49950.8
818,1962-02-20,1962,2,20,49959.95
819,1962-02-21,1962,2,21,49969.1
820,1962-02-22,1962,2,22,49978.25
821,1962-02-23,1962,2,23,49987.4
822,1962-02-26,1962,2,26,49996.55
823,1962-02-27,1962,2,27,50005.7
824,1962-02-28,1962,2,28,50014.85
825,1962-03-01,1962,3,1,50024.0
826,1962-03-02,1962,3,2,50039.5
827,1962-03-05,1962,3,5,50055.0
828,1962-03-06,1962,3,6,50070.5
829,1962-03-07,1962,3,7,50086.0
830,1962-03-08,1962,3,8,50101.5
831,1962-03-09,1962,3,9,50117.0
832,1962-03-12,1962,3,12,50132.5
833,1962-03-13,1962,3,13,50148.0
834,1962-03-14,1962,3,14,50163.5
835,1962-03-15,1962,3,15,50179.0
836,1962-03-16,1962,3,16,50194.5
837,1962-03-19,1962,3,19,50210.0
838,1962-03-20,1962,3,20,50225.5
839,1962-03-21,1962,3,21,50241.0
840,1962-03-22,1962,3,22,50256.5
841,1962-03-23,1962,3,23,50272.0
842,1962-03-26,1962,3,26,50287.5
843,1962-03-27,1962,3,27,50303.0
844,1962-03-28,1962,3,28,50318.5
845,1962-03-29,1962,3,29,50334.0
846,1962-03-30,1962,3,30,50349.5
847,1962-04-02,1962,4,2,50365.0
848,1962-04-03,1962,4,3,50373.47619047619
849,1962-04-04,1962,4,4,50381.95238095238
850,1962-04-05,1962,4,5,50390.42857142857
851,1962-04-06,1962,4,6,50398.90476190476
852,1962-04-09,1962,4,9,50407.380952380954
853,1962-04-10,1962,4,10,50415.857142857145
854,1962-04-11,1962,4,11,50424.333333333336
855,1962-04-12,1962,4,12,50432.80952380953
856,1962-04-13,1962,4,13,50441.28571428572
857,1962-04-16,1962,4,16,50449.76190476191
858,1962-04-17,1962,4,17,50458.23809523809
859,1962-04-18,1962,4,18,50466.71428571428
860,1962-04-19,1962,4,19,50475.19047619047
861,1962-04-20,1962,4,20,50483.666666666664
862,1962-04-23,1962,4,23,50492.142857142855
863,1962-04-24,1962,4,24,50500.619047619046
864,1962-04-25,1962,4,25,50509.09523809524
865,1962-04-26,1962,4,26,50517.57142857143
866,1962-04-27,1962,4,27,50526.04761904762
867,1962-04-30,1962,4,30,50534.52380952381
868,1962-05-01,1962,5,1,50543.0
869,1962-05-02,1962,5,2,50558.86956521739
870,1962-05-03,1962,5,3,50574.739130434784
871,1962-05-04,1962,5,4,50590.608695652176
872,1962-05-07,1962,5,7,50606.47826086957
873,1962-05-08,1962,5,8,50622.34782608696
874,1962-05-09,1962,5,9,50638.217391304344
875,1962-05-10,1962,5,10,50654.086956521736
876,1962-05-11,1962,5,11,50669.95652173913
877,1962-05-14,1962,5,14,50685.82608695652
878,1962-05-15,1962,5,15,50701.69565217391
879,1962-05-16,1962,5,16,50717.565217391304
880,1962-05-17,1962,5,17,50733.434782608696
881,1962-05-18,1962,5,18,50749.30434782609
882,1962-05-21,1962,5,21,50765.17391304348
883,1962-05-22,1962,5,22,50781.04347826087
884,1962-05-23,1962,5,23,50796.913043478264
885,1962-05-24,1962,5,24,50812.782608695656
886,1962-05-25,1962,5,25,50828.65217391304
887,1962-05-28,1962,5,28,50844.52173913043
888,1962-05-29,1962,5,29,50860.391304347824
889,1962-05-30,1962,5,30,50876.260869565216
890,1962-05-31,1962,5,31,50892.13043478261
891,1962-06-01,1962,6,1,50908.0
892,1962-06-04,1962,6,4,50927.333333333336
893,1962-06-05,1962,6,5,50946.666666666664
894,1962-06-06,1962,6,6,50966.0
895,1962-06-07,1962,6,7,50985.333333333336
896,1962-06-08,1962,6,8,51004.666666666664
897,1962-06-11,1962,6,11,51024.0
898,1962-06-12,1962,6,12,51043.333333333336
899,1962-06-13,1962,6,13,51062.666666666664
900,1962-06-14,1962,6,14,51082.0
901,1962-06-15,1962,6,15,51101.333333333336
902,1962-06-18,1962,6,18,51120.666666666664
903,1962-06-19,1962,6,19,51140.0
904,1962-06-20,1962,6,20,51159.333333333336
905,1962-06-21,1962,6,21,51178.666666666664
906,1962-06-22,1962,6,22,51198.0
907,1962-06-25,1962,6,25,51217.333333333336
908,1962-06-26,1962,6,26,51236.666666666664
909,1962-06-27,1962,6,27,51256.0
910,1962-06-28,1962,6,28,51275.333333333336
911,1962-06-29,1962,6,29,51294.666666666664
912,1962-07-02,1962,7,2,51314.0
913,1962-07-03,1962,7,3,51307.681818181816
914,1962-07-04,1962,7,4,51301.36363636364
915,1962-07-05,1962,7,5,51295.045454545456
916,1962-07-06,1962,7,6,51288.72727272727
917,1962-07-09,1962,7,9,51282.40909090909
918,1962-07-10,1962,7,10,51276.09090909091
919,1962-07-11,1962,7,11,51269.77272727273
920,1962-07-12,1962,7,12,51263.454545454544
921,1962-07-13,1962,7,13,51257.13636363636
922,1962-07-16,1962,7,16,51250.818181818184
923,1962-07-17,1962,7,17,51244.5
924,1962-07-18,1962,7,18,51238.181818181816
925,1962-07-19,1962,7,19,51231.86363636364
926,1962-07-20,1962,7,20,51225.545454545456
927,1962-07-23,1962,7,23,51219.22727272727
928,1962-07-24,1962,7,24,51212.90909090909
929,1962-07-25,1962,7,25,51206.59090909091
930,1962-07-26,1962,7,26,51200.27272727273
931,1962-07-27,1962,7,27,51193.954545454544
932,1962-07-30,1962,7,30,51187.63636363636
933,1962-07-31,1962,7,31,51181.318181818184
934,1962-08-01,1962,8,1,51175.0
935,1962-08-02,1962,8,2,51181.391304347824
936,1962-08-03,1962,8,3,51187.782608695656
937,1962-08-06,1962,8,6,51194.17391304348
938,1962-08-07,1962,8,7,51200.565217391304
939,1962-08-08,1962,8,8,51206.95652173913
940,1962-08-09,1962,8,9,51213.34782608696
941,1962-08-10,1962,8,10,51219.739130434784
942,1962-08-13,1962,8,13,51226.13043478261
943,1962-08-14,1962,8,14,51232.52173913043
944,1962-08-15,1962,8,15,51238.913043478264
945,1962-08-16,1962,8,16,51245.30434782609
946,1962-08-17,1962,8,17,51251.69565217391
947,1962-08-20,1962,8,20,51258.086956521736
948,1962-08-21,1962,8,21,51264.47826086957
949,1962-08-22,1962,8,22,51270.86956521739
950,1962-08-23,1962,8,23,51277.260869565216
951,1962-08-24,1962,8,24,51283.65217391304
952,1962-08-27,1962,8,27,51290.04347826087
953,1962-08-28,1962,8,28,51296.434782608696
954,1962-08-29,1962,8,29,51302.82608695652
955,1962-08-30,1962,8,30,51309.217391304344
956,1962-08-31,1962,8,31,51315.608695652176
957,1962-09-03,1962,9,3,51322.0
958,1962-09-04,1962,9,4,51333.5
959,1962-09-05,1962,9,5,51345.0
960,1962-09-06,1962,9,6,51356.5
961,1962-09-07,1962,9,7,51368.0
962,1962-09-10,1962,9,10,51379.5
963,1962-09-11,1962,9,11,51391.0
964,1962-09-12,1962,9,12,51402.5
965,1962-09-13,1962,9,13,51414.0
966,1962-09-14,1962,9,14,51425.5
967,1962-09-17,1962,9,17,51437.0
968,1962-09-18,1962,9,18,51448.5
969,1962-09-19,1962,9,19,51460.0
970,1962-09-20,1962,9,20,51471.5
971,1962-09-21,1962,9,21,51483.0
972,1962-09-24,1962,9,24,51494.5
973,1962-09-25,1962,9,25,51506.0
974,1962-09-26,1962,9,26,51517.5
975,1962-09-27,1962,9,27,51529.0
976,1962-09-28,1962,9,28,51540.5
977,1962-10-01,1962,10,1,51552.0
978,1962-10-02,1962,10,2,51542.95652173913
979,1962-10-03,1962,10,3,51533.913043478264
980,1962-10-04,1962,10,4,51524.86956521739
981,1962-10-05,1962,10,5,51515.82608695652
982,1962-10-08,1962,10,8,51506.782608695656
983,1962-10-09,1962,10,9,51497.739130434784
984,1962-10-10,1962,10,10,51488.69565217391
985,1962-10-11,1962,10,11,51479.65217391304
986,1962-10-12,1962,10,12,51470.608695652176
987,1962-10-15,1962,10,15,51461.565217391304
988,1962-10-16,1962,10,16,51452.52173913043
989,1962-10-17,1962,10,17,51443.47826086957
990,1962-10-18,1962,10,18,51434.434782608696
991,1962-10-19,1962,10,19,51425.391304347824
992,1962-10-22,1962,10,22,51416.34782608696
993,1962-10-23,1962,10,23,51407.30434782609
994,1962-10-24,1962,10,24,51398.260869565216
995,1962-10-25,1962,10,25,51389.217391304344
996,1962-10-26,1962,10,26,51380.17391304348
997,1962-10-29,1962,10,29,51371.13043478261
998,1962-10-30,1962,10,30,51362.086956521736
999,1962-10-31,1962,10,31,51353.04347826087
1000,1962-11-01,1962,11,1,51344.0
1001,1962-11-02,1962,11,2,51385.5
1002,1962-11-05,1962,11,5,51427.0
1003,1962-11-06,1962,11,6,51468.5
1004,1962-11-07,1962,11,7,51510.0
1005,1962-11-08,1962,11,8,51551.5
1006,1962-11-09,1962,11,9,51593.0
1007,1962-11-12,1962,11,12,51634.5
1008,1962-11-13,1962,11,13,51676.0
1009,1962-11-14,1962,11,14,51717.5
1010,1962-11-15,1962,11,15,51759.0
1011,1962-11-16,1962,11,16,51800.5
1012,1962-11-19,1962,11,19,51842.0
1013,1962-11-20,1962,11,20,51883.5
1014,1962-11-21,1962,11,21,51925.0
1015,1962-11-22,1962,11,22,51966.5
1016,1962-11-23,1962,11,23,52008.0
1017,1962-11-26,1962,11,26,52049.5
1018,1962-11-27,1962,11,27,52091.0
1019,1962-11-28,1962,11,28,52132.5
1020,1962-11-29,1962,11,29,52174.0
1021,1962-11-30,1962,11,30,52215.5
1022,1962-12-03,1962,12,3,52257.0
1023,1962-12-04,1962,12,4,52227.380952380954
1024,1962-12-05,1962,12,5,52197.76190476191
1025,1962-12-06,1962,12,6,52168.142857142855
1026,1962-12-07,1962,12,7,52138.52380952381
1027,1962-12-10,1962,12,10,52108.90476190476
1028,1962-12-11,1962,12,11,52079.28571428572
1029,1962-12-12,1962,12,12,52049.666666666664
1030,1962-12-13,1962,12,13,52020.04761904762
1031,1962-12-14,1962,12,14,51990.42857142857
1032,1962-12-17,1962,12,17,51960.80952380953
1033,1962-12-18,1962,12,18,51931.19047619047
1034,1962-12-19,1962,12,19,51901.57142857143
1035,1962-12-20,1962,12,20,51871.95238095238
1036,1962-12-21,1962,12,21,51842.333333333336
1037,1962-12-24,1962,12,24,51812.71428571428
1038,1962-12-25,1962,12,25,51783.09523809524
1039,1962-12-26,1962,12,26,51753.47619047619
1040,1962-12-27,1962,12,27,51723.857142857145
1041,1962-12-28,1962,12,28,51694.23809523809
1042,1962-12-31,1962,12,31,51664.619047619046
1043,1963-01-01,1963,1,1,51635.0
1044,1963-01-02,1963,1,2,51607.95652173913
1045,1963-01-03,1963,1,3,51580.913043478264
1046,1963-01-04,1963,1,4,51553.86956521739
1047,1963-01-07,1963,1,7,51526.82608695652
1048,1963-01-08,1963,1,8,51499.782608695656
1049,1963-01-09,1963,1,9,51472.739130434784
1050,1963-01-10,1963,1,10,51445.69565217391
1051,1963-01-11,1963,1,11,51418.65217391304
1052,1963-01-14,1963,1,14,51391.608695652176
1053,1963-01-15,1963,1,15,51364.565217391304
1054,1963-01-16,1963,1,16,51337.52173913043
1055,1963-01-17,1963,1,17,51310.47826086957
1056,1963-01-18,1963,1,18,51283.434782608696
1057,1963-01-21,1963,1,21,51256.391304347824
1058,1963-01-22,1963,1,22,51229.34782608696
1059,1963-01-23,1963,1,23,51202.30434782609
1060,1963-01-24,1963,1,24,51175.260869565216
1061,1963-01-25,1963,1,25,51148.217391304344
1062,1963-01-28,1963,1,28,51121.17391304348
1063,1963-01-29,1963,1,29,51094.13043478261
1064,1963-01-30,1963,1,30,51067.086956521736
1065,1963-01-31,1963,1,31,51040.04347826087
1066,1963-02-01,1963,2,1,51013.0
1067,1963-02-04,1963,2,4,51022.65
1068,1963-02-05,1963,2,5,51032.3
1069,1963-02-06,1963,2,6,51041.95
1070,1963-02-07,1963,2,7,51051.6
1071,1963-02-08,1963,2,8,51061.25
1072,1963-02-11,1963,2,11,51070.9
1073,1963-02-12,1963,2,12,51080.55
1074,1963-02-13,1963,2,13,51090.2
1075,1963-02-14,1963,2,14,51099.85
1076,1963-02-15,1963,2,15,51109.5
1077,1963-02-18,1963,2,18,51119.15
1078,1963-02-19,1963,2,19,51128.8
1079,1963-02-20,1963,2,20,51138.45
1080,1963-02-21,1963,2,21,51148.1
1081,1963-02-22,1963,2,22,51157.75
1082,1963-02-25,1963,2,25,51167.4
1083,1963-02-26,1963,2,26,51177.05
1084,1963-02-27,1963,2,27,51186.7
1085,1963-02-28,1963,2,28,51196.35
1086,1963-03-01,1963,3,1,51206.0
1087,1963-03-04,1963,3,4,51219.47619047619
1088,1963-03-05,1963,3,5,51232.95238095238
1089,1963-03-06,1963,3,6,51246.42857142857
1090,1963-03-07,1963,3,7,51259.90476190476
1091,1963-03-08,1963,3,8,51273.380952380954
1092,1963-03-11,1963,3,11,51286.857142857145
1093,1963-03-12,1963,3,12,51300.333333333336
1094,1963-03-13,1963,3,13,51313.80952380953
1095,1963-03-14,1963,3,14,51327.28571428572
1096,1963-03-15,1963,3,15,51340.76190476191
1097,1963-03-18,1963,3,18,51354.23809523809
1098,1963-03-19,1963,3,19,51367.71428571428
1099,1963-03-20,1963,3,20,51381.19047619047
1100,1963-03-21,1963,3,21,51394.666666666664
1101,1963-03-22,1963,3,22,51408.142857142855
1102,1963-03-25,1963,3,25,51421.619047619046
1103,1963-03-26,1963,3,26,51435.09523809524
1104,1963-03-27,1963,3,27,51448.57142857143
1105,1963-03-28,1963,3,28,51462.04761904762
1106,1963-03-29,1963,3,29,51475.52380952381
1107,1963-04-01,1963,4,1,51489.0
1108,1963-04-02,1963,4,2,51498.681818181816
