,DATE,Year,Month,Day,Loans
612,1987-06-09,1987,6,9,367154.5
613,1987-06-10,1987,6,10,366955.65625
614,1987-06-11,1987,6,11,366756.8125
615,1987-06-12,1987,6,12,366557.96875
616,1987-06-15,1987,6,15,366359.125
617,1987-06-16,1987,6,16,366160.28125
618,1987-06-17,1987,6,17,365961.4375
619,1987-06-18,1987,6,18,365762.59375
620,1987-06-19,1987,6,19,365563.75
621,1987-06-22,1987,6,22,365364.90625
622,1987-06-23,1987,6,23,365166.0625
623,1987-06-24,1987,6,24,364967.21875
624,1987-06-25,1987,6,25,364768.375
625,1987-06-26,1987,6,26,364569.53125
626,1987-06-29,1987,6,29,364370.6875
627,1987-06-30,1987,6,30,364171.84375
628,1987-07-01,1987,7,1,363973.0
629,1987-07-02,1987,7,2,364136.78125
630,1987-07-06,1987,7,6,364300.5625
631,1987-07-07,1987,7,7,364464.34375
632,1987-07-08,1987,7,8,364628.125
633,1987-07-09,1987,7,9,364791.90625
634,1987-07-10,1987,7,10,364955.6875
635,1987-07-13,1987,7,13,365119.46875
636,1987-07-14,1987,7,14,365283.25
637,1987-07-15,1987,7,15,365447.03125
638,1987-07-16,1987,7,16,365610.8125
639,1987-07-17,1987,7,17,365774.59375
640,1987-07-20,1987,7,20,365938.375
641,1987-07-21,1987,7,21,366102.15625
642,1987-07-22,1987,7,22,366265.9375
643,1987-07-23,1987,7,23,366429.71875
644,1987-07-24,1987,7,24,366593.5
645,1987-07-27,1987,7,27,366757.28125
646,1987-07-28,1987,7,28,366921.0625
647,1987-07-29,1987,7,29,367084.84375
648,1987-07-30,1987,7,30,367248.625
649,1987-07-31,1987,7,31,367412.40625
650,1987-08-03,1987,8,3,367576.1875
651,1987-08-04,1987,8,4,367739.96875
652,1987-08-05,1987,8,5,367903.75
653,1987-08-06,1987,8,6,368067.53125
654,1987-08-07,1987,8,7,368231.3125
655,1987-08-10,1987,8,10,368395.09375
656,1987-08-11,1987,8,11,368558.875
657,1987-08-12,1987,8,12,368722.65625
658,1987-08-13,1987,8,13,368886.4375
659,1987-08-14,1987,8,14,369050.21875
660,1987-08-17,1987,8,17,369214.0
661,1987-08-18,1987,8,18,369377.78125
662,1987-08-19,1987,8,19,369541.5625
663,1987-08-20,1987,8,20,369705.34375
664,1987-08-21,1987,8,21,369869.125
665,1987-08-24,1987,8,24,370032.90625
666,1987-08-25,1987,8,25,370196.6875
667,1987-08-26,1987,8,26,370360.46875
668,1987-08-27,1987,8,27,370524.25
669,1987-08-28,1987,8,28,370688.03125
670,1987-08-31,1987,8,31,370851.8125
671,1987-09-01,1987,9,1,371015.59375
672,1987-09-02,1987,9,2,371179.375
673,1987-09-03,1987,9,3,371343.15625
674,1987-09-04,1987,9,4,371506.9375
675,1987-09-08,1987,9,8,371670.71875
676,1987-09-09,1987,9,9,371834.5
677,1987-09-10,1987,9,10,371998.28125
678,1987-09-11,1987,9,11,372162.0625
679,1987-09-14,1987,9,14,372325.84375
680,1987-09-15,1987,9,15,372489.625
681,1987-09-16,1987,9,16,372653.40625
682,1987-09-17,1987,9,17,372817.1875
683,1987-09-18,1987,9,18,372980.96875
684,1987-09-21,1987,9,21,373144.75
685,1987-09-22,1987,9,22,373308.53125
686,1987-09-23,1987,9,23,373472.3125
687,1987-09-24,1987,9,24,373636.09375
688,1987-09-25,1987,9,25,373799.875
689,1987-09-28,1987,9,28,373963.65625
690,1987-09-29,1987,9,29,374127.4375
691,1987-09-30,1987,9,30,374291.21875
692,1987-10-01,1987,10,1,374455.0
693,1987-10-02,1987,10,2,374521.22580645164
694,1987-10-05,1987,10,5,374587.4516129032
695,1987-10-06,1987,10,6,374653.67741935485
696,1987-10-07,1987,10,7,374719.9032258064
697,1987-10-08,1987,10,8,374786.12903225806
698,1987-10-09,1987,10,9,374852.3548387097
699,1987-10-13,1987,10,13,374918.5806451613
700,1987-10-14,1987,10,14,374984.8064516129
701,1987-10-15,1987,10,15,375051.03225806454
702,1987-10-16,1987,10,16,375117.2580645161
703,1987-10-19,1987,10,19,375183.48387096776
704,1987-10-20,1987,10,20,375249.70967741933
705,1987-10-21,1987,10,21,375315.93548387097
706,1987-10-22,1987,10,22,375382.1612903226
707,1987-10-23,1987,10,23,375448.3870967742
708,1987-10-26,1987,10,26,375514.6129032258
709,1987-10-27,1987,10,27,375580.8387096774
710,1987-10-28,1987,10,28,375647.06451612903
711,1987-10-29,1987,10,29,375713.29032258067
712,1987-10-30,1987,10,30,375779.51612903224
713,1987-11-02,1987,11,2,375845.7419354839
714,1987-11-03,1987,11,3,375911.96774193546
715,1987-11-04,1987,11,4,375978.1935483871
716,1987-11-05,1987,11,5,376044.4193548387
717,1987-11-06,1987,11,6,376110.6451612903
718,1987-11-09,1987,11,9,376176.87096774194
719,1987-11-10,1987,11,10,376243.0967741936
720,1987-11-12,1987,11,12,376309.32258064515
721,1987-11-13,1987,11,13,376375.5483870968
722,1987-11-16,1987,11,16,376441.77419354836
723,1987-11-17,1987,11,17,376508.0
724,1987-11-18,1987,11,18,376574.22580645164
725,1987-11-19,1987,11,19,376640.4516129032
726,1987-11-20,1987,11,20,376706.67741935485
727,1987-11-23,1987,11,23,376772.9032258064
728,1987-11-24,1987,11,24,376839.12903225806
729,1987-11-25,1987,11,25,376905.3548387097
730,1987-11-27,1987,11,27,376971.5806451613
731,1987-11-30,1987,11,30,377037.8064516129
732,1987-12-01,1987,12,1,377104.03225806454
733,1987-12-02,1987,12,2,377170.2580645161
734,1987-12-03,1987,12,3,377236.48387096776
735,1987-12-04,1987,12,4,377302.70967741933
736,1987-12-07,1987,12,7,377368.93548387097
737,1987-12-08,1987,12,8,377435.1612903226
738,1987-12-09,1987,12,9,377501.3870967742
739,1987-12-10,1987,12,10,377567.6129032258
740,1987-12-11,1987,12,11,377633.8387096774
741,1987-12-14,1987,12,14,377700.06451612903
742,1987-12-15,1987,12,15,377766.29032258067
743,1987-12-16,1987,12,16,377832.51612903224
744,1987-12-17,1987,12,17,377898.7419354839
745,1987-12-18,1987,12,18,377964.96774193546
746,1987-12-21,1987,12,21,378031.1935483871
747,1987-12-22,1987,12,22,378097.4193548387
748,1987-12-23,1987,12,23,378163.6451612903
749,1987-12-24,1987,12,24,378229.87096774194
750,1987-12-28,1987,12,28,378296.0967741936
751,1987-12-29,1987,12,29,378362.32258064515
752,1987-12-30,1987,12,30,378428.5483870968
753,1987-12-31,1987,12,31,378494.77419354836
754,1988-01-04,1988,1,4,378561.0
755,1988-01-05,1988,1,5,378600.82258064515
756,1988-01-06,1988,1,6,378640.6451612903
757,1988-01-07,1988,1,7,378680.46774193546
758,1988-01-08,1988,1,8,378720.29032258067
759,1988-01-11,1988,1,11,378760.1129032258
760,1988-01-12,1988,1,12,378799.93548387097
761,1988-01-13,1988,1,13,378839.7580645161
762,1988-01-14,1988,1,14,378879.5806451613
763,1988-01-15,1988,1,15,378919.4032258064
764,1988-01-19,1988,1,19,378959.22580645164
765,1988-01-20,1988,1,20,378999.0483870968
766,1988-01-21,1988,1,21,379038.87096774194
767,1988-01-22,1988,1,22,379078.6935483871
768,1988-01-25,1988,1,25,379118.51612903224
769,1988-01-26,1988,1,26,379158.3387096774
770,1988-01-27,1988,1,27,379198.1612903226
771,1988-01-28,1988,1,28,379237.98387096776
772,1988-01-29,1988,1,29,379277.8064516129
773,1988-02-01,1988,2,1,379317.62903225806
774,1988-02-02,1988,2,2,379357.4516129032
775,1988-02-03,1988,2,3,379397.27419354836
776,1988-02-04,1988,2,4,379437.0967741936
777,1988-02-05,1988,2,5,379476.9193548387
778,1988-02-08,1988,2,8,379516.7419354839
779,1988-02-09,1988,2,9,379556.56451612903
780,1988-02-10,1988,2,10,379596.3870967742
781,1988-02-11,1988,2,11,379636.20967741933
782,1988-02-12,1988,2,12,379676.03225806454
783,1988-02-16,1988,2,16,379715.8548387097
784,1988-02-17,1988,2,17,379755.67741935485
785,1988-02-18,1988,2,18,379795.5
786,1988-02-19,1988,2,19,379835.32258064515
787,1988-02-22,1988,2,22,379875.1451612903
788,1988-02-23,1988,2,23,379914.96774193546
789,1988-02-24,1988,2,24,379954.79032258067
790,1988-02-25,1988,2,25,379994.6129032258
791,1988-02-26,1988,2,26,380034.43548387097
792,1988-02-29,1988,2,29,380074.2580645161
793,1988-03-01,1988,3,1,380114.0806451613
794,1988-03-02,1988,3,2,380153.9032258064
795,1988-03-03,1988,3,3,380193.72580645164
796,1988-03-04,1988,3,4,380233.5483870968
797,1988-03-07,1988,3,7,380273.37096774194
798,1988-03-08,1988,3,8,380313.1935483871
799,1988-03-09,1988,3,9,380353.01612903224
800,1988-03-10,1988,3,10,380392.8387096774
801,1988-03-11,1988,3,11,380432.6612903226
802,1988-03-14,1988,3,14,380472.48387096776
803,1988-03-15,1988,3,15,380512.3064516129
804,1988-03-16,1988,3,16,380552.12903225806
805,1988-03-17,1988,3,17,380591.9516129032
806,1988-03-18,1988,3,18,380631.77419354836
807,1988-03-21,1988,3,21,380671.5967741936
808,1988-03-22,1988,3,22,380711.4193548387
809,1988-03-23,1988,3,23,380751.2419354839
810,1988-03-24,1988,3,24,380791.06451612903
811,1988-03-25,1988,3,25,380830.8870967742
812,1988-03-28,1988,3,28,380870.70967741933
813,1988-03-29,1988,3,29,380910.53225806454
814,1988-03-30,1988,3,30,380950.3548387097
815,1988-03-31,1988,3,31,380990.17741935485
816,1988-04-01,1988,4,1,381030.0
817,1988-04-04,1988,4,4,380957.640625
818,1988-04-05,1988,4,5,380885.28125
819,1988-04-06,1988,4,6,380812.921875
820,1988-04-07,1988,4,7,380740.5625
821,1988-04-08,1988,4,8,380668.203125
822,1988-04-11,1988,4,11,380595.84375
823,1988-04-12,1988,4,12,380523.484375
824,1988-04-13,1988,4,13,380451.125
825,1988-04-14,1988,4,14,380378.765625
826,1988-04-15,1988,4,15,380306.40625
827,1988-04-18,1988,4,18,380234.046875
828,1988-04-19,1988,4,19,380161.6875
829,1988-04-20,1988,4,20,380089.328125
830,1988-04-21,1988,4,21,380016.96875
831,1988-04-22,1988,4,22,379944.609375
832,1988-04-25,1988,4,25,379872.25
833,1988-04-26,1988,4,26,379799.890625
834,1988-04-27,1988,4,27,379727.53125
835,1988-04-28,1988,4,28,379655.171875
836,1988-04-29,1988,4,29,379582.8125
837,1988-05-02,1988,5,2,379510.453125
838,1988-05-03,1988,5,3,379438.09375
839,1988-05-04,1988,5,4,379365.734375
840,1988-05-05,1988,5,5,379293.375
841,1988-05-06,1988,5,6,379221.015625
842,1988-05-09,1988,5,9,379148.65625
843,1988-05-10,1988,5,10,379076.296875
844,1988-05-11,1988,5,11,379003.9375
845,1988-05-12,1988,5,12,378931.578125
846,1988-05-13,1988,5,13,378859.21875
847,1988-05-16,1988,5,16,378786.859375
848,1988-05-17,1988,5,17,378714.5
849,1988-05-18,1988,5,18,378642.140625
850,1988-05-19,1988,5,19,378569.78125
851,1988-05-20,1988,5,20,378497.421875
852,1988-05-23,1988,5,23,378425.0625
853,1988-05-24,1988,5,24,378352.703125
854,1988-05-25,1988,5,25,378280.34375
855,1988-05-26,1988,5,26,378207.984375
856,1988-05-27,1988,5,27,378135.625
857,1988-05-31,1988,5,31,378063.265625
858,1988-06-01,1988,6,1,377990.90625
859,1988-06-02,1988,6,2,377918.546875
860,1988-06-03,1988,6,3,377846.1875
861,1988-06-06,1988,6,6,377773.828125
862,1988-06-07,1988,6,7,377701.46875
863,1988-06-08,1988,6,8,377629.109375
864,1988-06-09,1988,6,9,377556.75
865,1988-06-10,1988,6,10,377484.390625
866,1988-06-13,1988,6,13,377412.03125
867,1988-06-14,1988,6,14,377339.671875
868,1988-06-15,1988,6,15,377267.3125
869,1988-06-16,1988,6,16,377194.953125
870,1988-06-17,1988,6,17,377122.59375
871,1988-06-20,1988,6,20,377050.234375
872,1988-06-21,1988,6,21,376977.875
873,1988-06-22,1988,6,22,376905.515625
874,1988-06-23,1988,6,23,376833.15625
875,1988-06-24,1988,6,24,376760.796875
876,1988-06-27,1988,6,27,376688.4375
877,1988-06-28,1988,6,28,376616.078125
878,1988-06-29,1988,6,29,376543.71875
879,1988-06-30,1988,6,30,376471.359375
880,1988-07-01,1988,7,1,376399.0
881,1988-07-05,1988,7,5,376434.421875
882,1988-07-06,1988,7,6,376469.84375
883,1988-07-07,1988,7,7,376505.265625
884,1988-07-08,1988,7,8,376540.6875
885,1988-07-11,1988,7,11,376576.109375
886,1988-07-12,1988,7,12,376611.53125
887,1988-07-13,1988,7,13,376646.953125
888,1988-07-14,1988,7,14,376682.375
889,1988-07-15,1988,7,15,376717.796875
890,1988-07-18,1988,7,18,376753.21875
891,1988-07-19,1988,7,19,376788.640625
892,1988-07-20,1988,7,20,376824.0625
893,1988-07-21,1988,7,21,376859.484375
894,1988-07-22,1988,7,22,376894.90625
895,1988-07-25,1988,7,25,376930.328125
896,1988-07-26,1988,7,26,376965.75
897,1988-07-27,1988,7,27,377001.171875
898,1988-07-28,1988,7,28,377036.59375
899,1988-07-29,1988,7,29,377072.015625
900,1988-08-01,1988,8,1,377107.4375
901,1988-08-02,1988,8,2,377142.859375
902,1988-08-03,1988,8,3,377178.28125
903,1988-08-04,1988,8,4,377213.703125
904,1988-08-05,1988,8,5,377249.125
905,1988-08-08,1988,8,8,377284.546875
906,1988-08-09,1988,8,9,377319.96875
907,1988-08-10,1988,8,10,377355.390625
908,1988-08-11,1988,8,11,377390.8125
909,1988-08-12,1988,8,12,377426.234375
910,1988-08-15,1988,8,15,377461.65625
911,1988-08-16,1988,8,16,377497.078125
912,1988-08-17,1988,8,17,377532.5
913,1988-08-18,1988,8,18,377567.921875
914,1988-08-19,1988,8,19,377603.34375
915,1988-08-22,1988,8,22,377638.765625
916,1988-08-23,1988,8,23,377674.1875
917,1988-08-24,1988,8,24,377709.609375
918,1988-08-25,1988,8,25,377745.03125
919,1988-08-26,1988,8,26,377780.453125
920,1988-08-29,1988,8,29,377815.875
921,1988-08-30,1988,8,30,377851.296875
922,1988-08-31,1988,8,31,377886.71875
923,1988-09-01,1988,9,1,377922.140625
924,1988-09-02,1988,9,2,377957.5625
925,1988-09-06,1988,9,6,377992.984375
926,1988-09-07,1988,9,7,378028.40625
927,1988-09-08,1988,9,8,378063.828125
928,1988-09-09,1988,9,9,378099.25
929,1988-09-12,1988,9,12,378134.671875
930,1988-09-13,1988,9,13,378170.09375
931,1988-09-14,1988,9,14,378205.515625
932,1988-09-15,1988,9,15,378240.9375
933,1988-09-16,1988,9,16,378276.359375
934,1988-09-19,1988,9,19,378311.78125
935,1988-09-20,1988,9,20,378347.203125
936,1988-09-21,1988,9,21,378382.625
937,1988-09-22,1988,9,22,378418.046875
938,1988-09-23,1988,9,23,378453.46875
939,1988-09-26,1988,9,26,378488.890625
940,1988-09-27,1988,9,27,378524.3125
941,1988-09-28,1988,9,28,378559.734375
942,1988-09-29,1988,9,29,378595.15625
943,1988-09-30,1988,9,30,378630.578125
944,1988-10-03,1988,10,3,378666.0
945,1988-10-04,1988,10,4,378624.59016393445
946,1988-10-05,1988,10,5,378583.18032786885
947,1988-10-06,1988,10,6,378541.7704918033
948,1988-10-07,1988,10,7,378500.3606557377
949,1988-10-11,1988,10,11,378458.95081967214
950,1988-10-12,1988,10,12,378417.54098360654
951,1988-10-13,1988,10,13,378376.131147541
952,1988-10-14,1988,10,14,378334.7213114754
953,1988-10-17,1988,10,17,378293.31147540984
954,1988-10-18,1988,10,18,378251.9016393443
955,1988-10-19,1988,10,19,378210.4918032787
956,1988-10-20,1988,10,20,378169.08196721313
957,1988-10-21,1988,10,21,378127.6721311475
958,1988-10-24,1988,10,24,378086.262295082
959,1988-10-25,1988,10,25,378044.8524590164
960,1988-10-26,1988,10,26,378003.4426229508
961,1988-10-27,1988,10,27,377962.0327868852
962,1988-10-28,1988,10,28,377920.62295081967
963,1988-10-31,1988,10,31,377879.2131147541
964,1988-11-01,1988,11,1,377837.8032786885
965,1988-11-02,1988,11,2,377796.39344262297
966,1988-11-03,1988,11,3,377754.98360655736
967,1988-11-04,1988,11,4,377713.5737704918
968,1988-11-07,1988,11,7,377672.1639344262
969,1988-11-08,1988,11,8,377630.75409836066
970,1988-11-09,1988,11,9,377589.34426229505
971,1988-11-10,1988,11,10,377547.9344262295
972,1988-11-14,1988,11,14,377506.52459016396
973,1988-11-15,1988,11,15,377465.11475409835
974,1988-11-16,1988,11,16,377423.7049180328
975,1988-11-17,1988,11,17,377382.2950819672
976,1988-11-18,1988,11,18,377340.88524590165
977,1988-11-21,1988,11,21,377299.47540983604
978,1988-11-22,1988,11,22,377258.0655737705
979,1988-11-23,1988,11,23,377216.65573770495
980,1988-11-25,1988,11,25,377175.24590163934
981,1988-11-28,1988,11,28,377133.8360655738
982,1988-11-29,1988,11,29,377092.4262295082
983,1988-11-30,1988,11,30,377051.01639344264
984,1988-12-01,1988,12,1,377009.60655737703
985,1988-12-02,1988,12,2,376968.1967213115
986,1988-12-05,1988,12,5,376926.7868852459
987,1988-12-06,1988,12,6,376885.37704918033
988,1988-12-07,1988,12,7,376843.9672131148
989,1988-12-08,1988,12,8,376802.5573770492
990,1988-12-09,1988,12,9,376761.1475409836
991,1988-12-12,1988,12,12,376719.737704918
992,1988-12-13,1988,12,13,376678.3278688525
993,1988-12-14,1988,12,14,376636.91803278687
994,1988-12-15,1988,12,15,376595.5081967213
995,1988-12-16,1988,12,16,376554.0983606557
996,1988-12-19,1988,12,19,376512.68852459016
997,1988-12-20,1988,12,20,376471.2786885246
998,1988-12-21,1988,12,21,376429.868852459
999,1988-12-22,1988,12,22,376388.45901639346
1000,1988-12-23,1988,12,23,376347.04918032786
1001,1988-12-27,1988,12,27,376305.6393442623
1002,1988-12-28,1988,12,28,376264.2295081967
1003,1988-12-29,1988,12,29,376222.81967213115
1004,1988-12-30,1988,12,30,376181.40983606555
1005,1989-01-03,1989,1,3,376140.0
1006,1989-01-04,1989,1,4,376177.6935483871
1007,1989-01-05,1989,1,5,376215.3870967742
1008,1989-01-06,1989,1,6,376253.0806451613
1009,1989-01-09,1989,1,9,376290.77419354836
1010,1989-01-10,1989,1,10,376328.46774193546
1011,1989-01-11,1989,1,11,376366.1612903226
1012,1989-01-12,1989,1,12,376403.8548387097
1013,1989-01-13,1989,1,13,376441.5483870968
1014,1989-01-17,1989,1,17,376479.2419354839
1015,1989-01-18,1989,1,18,376516.93548387097
1016,1989-01-19,1989,1,19,376554.62903225806
1017,1989-01-20,1989,1,20,376592.32258064515
1018,1989-01-23,1989,1,23,376630.01612903224
1019,1989-01-24,1989,1,24,376667.70967741933
1020,1989-01-25,1989,1,25,376705.4032258064
1021,1989-01-26,1989,1,26,376743.0967741936
1022,1989-01-27,1989,1,27,376780.79032258067
1023,1989-01-30,1989,1,30,376818.48387096776
1024,1989-01-31,1989,1,31,376856.17741935485
1025,1989-02-01,1989,2,1,376893.87096774194
1026,1989-02-02,1989,2,2,376931.56451612903
1027,1989-02-03,1989,2,3,376969.2580645161
1028,1989-02-06,1989,2,6,377006.9516129032
1029,1989-02-07,1989,2,7,377044.6451612903
1030,1989-02-08,1989,2,8,377082.3387096774
1031,1989-02-09,1989,2,9,377120.03225806454
1032,1989-02-10,1989,2,10,377157.72580645164
1033,1989-02-13,1989,2,13,377195.4193548387
1034,1989-02-14,1989,2,14,377233.1129032258
1035,1989-02-15,1989,2,15,377270.8064516129
1036,1989-02-16,1989,2,16,377308.5
1037,1989-02-17,1989,2,17,377346.1935483871
1038,1989-02-21,1989,2,21,377383.8870967742
1039,1989-02-22,1989,2,22,377421.5806451613
1040,1989-02-23,1989,2,23,377459.27419354836
1041,1989-02-24,1989,2,24,377496.96774193546
1042,1989-02-27,1989,2,27,377534.6612903226
1043,1989-02-28,1989,2,28,377572.3548387097
1044,1989-03-01,1989,3,1,377610.0483870968
1045,1989-03-02,1989,3,2,377647.7419354839
1046,1989-03-03,1989,3,3,377685.43548387097
1047,1989-03-06,1989,3,6,377723.12903225806
1048,1989-03-07,1989,3,7,377760.82258064515
1049,1989-03-08,1989,3,8,377798.51612903224
1050,1989-03-09,1989,3,9,377836.20967741933
1051,1989-03-10,1989,3,10,377873.9032258064
1052,1989-03-13,1989,3,13,377911.5967741936
1053,1989-03-14,1989,3,14,377949.29032258067
1054,1989-03-15,1989,3,15,377986.98387096776
1055,1989-03-16,1989,3,16,378024.67741935485
1056,1989-03-17,1989,3,17,378062.37096774194
1057,1989-03-20,1989,3,20,378100.06451612903
1058,1989-03-21,1989,3,21,378137.7580645161
1059,1989-03-22,1989,3,22,378175.4516129032
1060,1989-03-23,1989,3,23,378213.1451612903
1061,1989-03-24,1989,3,24,378250.8387096774
1062,1989-03-27,1989,3,27,378288.53225806454
1063,1989-03-28,1989,3,28,378326.22580645164
1064,1989-03-29,1989,3,29,378363.9193548387
1065,1989-03-30,1989,3,30,378401.6129032258
1066,1989-03-31,1989,3,31,378439.3064516129
1067,1989-04-03,1989,4,3,378477.0
1068,1989-04-04,1989,4,4,378570.171875
1069,1989-04-05,1989,4,5,378663.34375
1070,1989-04-06,1989,4,6,378756.515625
1071,1989-04-07,1989,4,7,378849.6875
1072,1989-04-10,1989,4,10,378942.859375
1073,1989-04-11,1989,4,11,379036.03125
1074,1989-04-12,1989,4,12,379129.203125
1075,1989-04-13,1989,4,13,379222.375
1076,1989-04-14,1989,4,14,379315.546875
1077,1989-04-17,1989,4,17,379408.71875
1078,1989-04-18,1989,4,18,379501.890625
1079,1989-04-19,1989,4,19,379595.0625
1080,1989-04-20,1989,4,20,379688.234375
1081,1989-04-21,1989,4,21,379781.40625
1082,1989-04-24,1989,4,24,379874.578125
1083,1989-04-25,1989,4,25,379967.75
1084,1989-04-26,1989,4,26,380060.921875
1085,1989-04-27,1989,4,27,380154.09375
1086,1989-04-28,1989,4,28,380247.265625
1087,1989-05-01,1989,5,1,380340.4375
1088,1989-05-02,1989,5,2,380433.609375
1089,1989-05-03,1989,5,3,380526.78125
1090,1989-05-04,1989,5,4,380619.953125
1091,1989-05-05,1989,5,5,380713.125
1092,1989-05-08,1989,5,8,380806.296875
1093,1989-05-09,1989,5,9,380899.46875
1094,1989-05-10,1989,5,10,380992.640625
1095,1989-05-11,1989,5,11,381085.8125
1096,1989-05-12,1989,5,12,381178.984375
1097,1989-05-15,1989,5,15,381272.15625
1098,1989-05-16,1989,5,16,381365.328125
1099,1989-05-17,1989,5,17,381458.5
1100,1989-05-18,1989,5,18,381551.671875
1101,1989-05-19,1989,5,19,381644.84375
1102,1989-05-22,1989,5,22,381738.015625
1103,1989-05-23,1989,5,23,381831.1875
1104,1989-05-24,1989,5,24,381924.359375
1105,1989-05-25,1989,5,25,382017.53125
1106,1989-05-26,1989,5,26,382110.703125
1107,1989-05-30,1989,5,30,382203.875
1108,1989-05-31,1989,5,31,382297.046875
1109,1989-06-01,1989,6,1,382390.21875
1110,1989-06-02,1989,6,2,382483.390625
1111,1989-06-05,1989,6,5,382576.5625
1112,1989-06-06,1989,6,6,382669.734375
1113,1989-06-07,1989,6,7,382762.90625
1114,1989-06-08,1989,6,8,382856.078125
1115,1989-06-09,1989,6,9,382949.25
1116,1989-06-12,1989,6,12,383042.421875
