,index,CPI,CPI2,ConstructionSpending,ConstructionSpending2,CrudeOil,CrudeOil2,DATE,Day,Employment,Employment2,Export_Unit_Value,Export_Unit_Value2,Export_Value,Export_Value2,Export_Volume,Export_Volume2,FedFundRate,FedFundRate2,GDP,GDP2,HomePrice,HomePrice2,Import_Unit_Value,Import_Unit_Value2,Import_Value,Import_Value2,Import_Volume,Import_Volume2,Income,Income2,Loans,Loans2,MonetaryBase,MonetaryBase2,Month,SnP,SnP2,USDollar,USDollar2,Year,pct_SnP,pct_GDP,pct_MonetaryBase,pct_CPI,pct_HomePrice,pct_Loans,pct_Employment,pct_Income,pct_ConstructionSpending,pct_FedFundRate,pct_USDollar,pct_CrudeOil,pct_Import_Unit_Value,pct_Import_Volume,pct_Import_Value,pct_Export_Unit_Value,pct_Export_Volume,pct_Export_Value,long_short
27,1682,177.6,177.7,845941.0,858654.0,23.12,21.13,2001-10-01,1.0,132344.0,128890.0,98.97011952191235,96.5,99.86937051792827,93.63799999999999,100.63444621513943,97.03399999999999,3.02,1.92,10701.317,10834.445,257.54,261.24,98.97011952191235,96.5,99.86937051792827,93.63799999999999,100.63444621513943,97.03399999999999,9009.0,9047.8,804888.0,779634.0,635154.0,653760.0,10.0,1040.939941,1148.079956,126.4214,127.7848,2001.0,1.1029262215619027,1.012440337950927,1.029293683106774,1.000563063063063,1.0143667003183972,0.9686242061007245,0.9739013480021761,1.0043068043068042,1.0150282348296158,0.6357615894039734,1.0107845665369946,0.9139273356401383,0.9750417647887607,0.964222526673995,0.9376047882788082,0.9750417647887607,0.964222526673995,0.9376047882788082,1
28,1744,177.7,179.3,858654.0,858240.0,21.13,26.82,2002-01-02,2.0,128890.0,130558.0,96.5,96.74302788844622,93.63799999999999,95.61794820717131,97.03399999999999,98.82292828685259,1.92,1.88,10834.445,10934.752,261.24,265.68,96.5,96.74302788844622,93.63799999999999,95.61794820717131,97.03399999999999,98.82292828685259,9047.8,9115.8,779634.0,749246.0,653760.0,663401.0,1.0,1148.079956,1147.390015,127.7848,129.1306,2002.0,0.9993990479527194,1.0092581576628983,1.014747001957905,1.0090039392234105,1.0169958658704639,0.9610227363096017,1.0129412677476919,1.007515639160901,0.9995178500303964,0.9791666666666666,1.0105317690366928,1.2692853762423095,1.0025184237144686,1.0184360975209987,1.0211447084214882,1.0025184237144686,1.0184360975209987,1.0211447084214882,0
29,1804,179.3,180.0,858240.0,847129.0,26.82,26.79,2002-04-01,1.0,130558.0,130270.0,96.74302788844622,96.9980079681275,95.61794820717131,97.69527091633465,98.82292828685259,100.69983665338646,1.88,1.83,10934.752,11037.056999999999,265.68,270.94,96.74302788844622,96.9980079681275,95.61794820717131,97.69527091633465,98.82292828685259,100.69983665338646,9115.8,9159.7,749246.0,726154.0,663401.0,679310.0,4.0,1147.390015,989.820007,129.1306,124.1102,2002.0,0.8626709262412399,1.0093559506425018,1.0239809707853922,1.003904071388734,1.019798253538091,0.9691796819736108,0.9977940838554512,1.0048158143004455,0.9870537378821774,0.973404255319149,0.961121531224977,0.9988814317673378,1.0026356429527437,1.0189926406662002,1.0217252382854158,1.0026356429527437,1.0189926406662002,1.0217252382854158,0
30,1868,180.0,181.2,847129.0,839690.0,26.79,30.71,2002-07-01,1.0,130270.0,131546.0,96.9980079681275,97.25298804780877,97.69527091633465,99.772593625498,100.69983665338646,102.57674501992031,1.83,1.85,11037.056999999999,11103.833999999999,270.94,274.79,96.9980079681275,97.25298804780877,97.69527091633465,99.772593625498,100.69983665338646,102.57674501992031,9159.7,9219.0,726154.0,711446.0,679310.0,681855.0,7.0,989.820007,815.280029,124.1102,126.807,2002.0,0.8236649322445955,1.006050254157426,1.0037464486022583,1.0066666666666666,1.0142097881449768,0.9797453432742916,1.00979504106855,1.0064740111575705,0.9912185747389123,1.010928961748634,1.0217290762564237,1.1463232549458753,1.0026287145996344,1.0186386436056918,1.0212632882807844,1.0026287145996344,1.0186386436056918,1.0212632882807844,0
31,1932,181.2,182.6,839690.0,863855.0,30.71,31.97,2002-10-01,1.0,131546.0,128577.0,97.25298804780877,97.5,99.772593625498,101.785,102.57674501992031,104.395,1.85,1.3,11103.833999999999,11230.078000000001,274.79,278.13,97.25298804780877,97.5,99.772593625498,101.785,102.57674501992031,104.395,9219.0,9276.3,711446.0,708764.0,681855.0,699262.0,10.0,815.280029,879.820007,126.807,124.6288,2002.0,1.0791629571488008,1.0113694062789484,1.0255288881067088,1.0077262693156732,1.0121547363441172,0.9962302128341434,0.9774299484590941,1.0062154246664496,1.0287784777715585,0.7027027027027026,0.9828227148343546,1.0410289807880169,1.0025398906208394,1.0177258011036183,1.020169931454881,1.0025398906208394,1.0177258011036183,1.020169931454881,1
32,1994,182.6,183.2,863855.0,859459.0,31.97,29.48,2003-01-02,2.0,128577.0,130148.0,97.5,98.81235059760957,101.785,103.43321513944223,104.395,104.66524701195219,1.3,1.29,11230.078000000001,11370.653,278.13,281.52,97.5,98.81235059760957,101.785,103.43321513944223,104.395,104.66524701195219,9276.3,9367.8,708764.0,701150.0,699262.0,709552.0,1.0,879.820007,848.179993,124.6288,122.3463,2003.0,0.9640380830757806,1.0125177224948927,1.0147155143565645,1.0032858707557502,1.012188544925035,0.9892573550575368,1.0122183594266472,1.0098638465767602,0.9949111830110378,0.9923076923076923,0.9816856135981411,0.9221144823271817,1.0134600061293288,1.0025886968911557,1.0161931044794639,1.0134600061293288,1.0025886968911557,1.0161931044794639,0
33,2055,183.2,183.7,859459.0,891264.0,29.48,30.41,2003-04-01,1.0,130148.0,129899.0,98.81235059760957,100.18924302788845,103.43321513944223,105.16249003984063,104.66524701195219,104.94878486055777,1.29,1.11,11370.653,11625.136999999999,281.52,285.83,98.81235059760957,100.18924302788845,103.43321513944223,105.16249003984063,104.66524701195219,104.94878486055777,9367.8,9510.8,701150.0,690441.0,709552.0,717614.0,4.0,848.179993,974.5,122.3463,117.5105,2003.0,1.1489306609947354,1.0223807726785787,1.0113620989018424,1.0027292576419213,1.0153097470872408,0.9847265207159667,0.9980867934966346,1.0152650568970303,1.0370058373930577,0.8604651162790699,0.9604744892162655,1.0315468113975577,1.0139344163148791,1.0027089970806948,1.0167187580707717,1.0139344163148791,1.0027089970806948,1.0167187580707717,1
34,2118,183.7,184.9,891264.0,925732.0,30.41,29.43,2003-07-01,1.0,129899.0,131401.0,100.18924302788845,101.56613545816734,105.16249003984063,106.89176494023904,104.94878486055777,105.23232270916336,1.11,1.11,11625.136999999999,11816.827,285.83,293.92,100.18924302788845,101.56613545816734,105.16249003984063,106.89176494023904,104.94878486055777,105.23232270916336,9510.8,9628.7,690441.0,683295.0,717614.0,724756.0,7.0,974.5,995.9699710000001,117.5105,116.4943,2003.0,1.0220317814263726,1.016489268040454,1.009952425677314,1.0065323897659229,1.0283035370674878,0.9896500932013018,1.0115628295829837,1.0123964335281996,1.0386731653023122,1.0,0.991352262138277,0.967773758632029,1.0137429167909335,1.0027016782422238,1.0164438375293632,1.0137429167909335,1.0027016782422238,1.0164438375293632,1
35,2182,184.9,186.3,925732.0,938826.0,29.43,32.51,2003-10-01,1.0,131401.0,128726.0,101.56613545816734,102.9,106.89176494023904,108.56700000000001,105.23232270916336,105.507,1.11,1.01,11816.827,11988.403,293.92,298.5,101.56613545816734,102.9,106.89176494023904,108.56700000000001,105.23232270916336,105.507,9628.7,9766.9,683295.0,676709.0,724756.0,736438.0,10.0,995.9699710000001,1111.920044,116.4943,113.0989,2003.0,1.1164192459372853,1.0145196337392433,1.0161185281667209,1.0075716603569498,1.0155824714207946,0.990361410518151,0.9796424684743648,1.0143529240707467,1.0141444824203982,0.9099099099099098,0.9708535095708546,1.1046551138294256,1.0131329653906351,1.0026101988796332,1.0156722555820605,1.0131329653906351,1.0026101988796332,1.0156722555820605,1
36,2244,186.3,187.4,938826.0,967761.0,32.51,34.47,2004-01-02,2.0,128726.0,131494.0,102.9,103.56693227091634,108.56700000000001,110.67104780876494,105.507,106.83320717131474,1.01,1.03,11988.403,12181.398000000001,298.5,305.73,102.9,103.56693227091634,108.56700000000001,110.67104780876494,105.507,106.83320717131474,9766.9,9901.5,676709.0,681090.0,736438.0,741207.0,1.0,1111.920044,1126.209961,113.0989,113.0473,2004.0,1.0128515688489559,1.0160984745007322,1.0064757657806902,1.0059044551798175,1.0242211055276382,1.0064739792141082,1.0215030374594098,1.0137812407212115,1.0308204076154688,1.0198019801980198,0.9995437621409228,1.0602891418025224,1.0064813631770295,1.0125698500698033,1.0193801782195782,1.0064813631770295,1.0125698500698033,1.0193801782195782,1
37,2306,187.4,189.1,967761.0,1006119.0,34.47,38.56,2004-04-01,1.0,131494.0,131682.0,103.56693227091634,104.25537848605578,110.67104780876494,112.84296812749004,106.83320717131474,108.20219521912351,1.03,1.4,12181.398000000001,12367.743999999999,305.73,317.44,103.56693227091634,104.25537848605578,110.67104780876494,112.84296812749004,106.83320717131474,108.20219521912351,9901.5,10070.3,681090.0,680520.0,741207.0,757304.0,4.0,1126.209961,1140.839966,113.0473,115.3326,2004.0,1.0129904773591325,1.015297587354095,1.0217172800580674,1.0090715048025614,1.0383017695352108,0.9991631061974189,1.0014297230291875,1.0170479220320152,1.0396358191743622,1.3592233009708736,1.020215431947512,1.1186539019437194,1.0066473554834912,1.0128142558297768,1.0196250090852856,1.0066473554834912,1.0128142558297768,1.0196250090852856,1
38,2368,189.1,190.8,1006119.0,1015562.0,38.56,50.16,2004-07-01,1.0,131682.0,133398.0,104.25537848605578,104.94382470119521,112.84296812749004,115.01488844621514,108.20219521912351,109.57118326693228,1.4,1.86,12367.743999999999,12562.163,317.44,324.2,104.25537848605578,104.94382470119521,112.84296812749004,115.01488844621514,108.20219521912351,109.57118326693228,10070.3,10196.6,680520.0,694288.0,757304.0,763876.0,7.0,1140.839966,1114.579956,115.3326,113.722,2004.0,0.976981863554384,1.0157198434896455,1.0086781530270539,1.0089899524061343,1.0212953629032258,1.0202315876094752,1.013031393812366,1.0125418309285723,1.0093855696990117,1.3285714285714287,0.9860351713218986,1.300829875518672,1.0066034599378633,1.0126521282219496,1.0192472810203934,1.0066034599378633,1.0126521282219496,1.0192472810203934,0
39,2432,190.8,191.6,1015562.0,1045913.0,50.16,42.16,2004-10-01,1.0,133398.0,130713.0,104.94382470119521,105.6,115.01488844621514,117.085,109.57118326693228,110.876,1.86,2.31,12562.163,12813.729,324.2,331.67,104.94382470119521,105.6,115.01488844621514,117.085,109.57118326693228,110.876,10196.6,10313.5,694288.0,712155.0,763876.0,775222.0,10.0,1114.579956,1211.920044,113.722,108.5096,2004.0,1.0873334276971331,1.0200256914354637,1.014853196068472,1.0041928721174003,1.0230413325107959,1.0257342774180167,0.9798722619529528,1.0114646058490084,1.029885915384782,1.2419354838709677,0.9541654209387807,0.8405103668261563,1.0062526337368882,1.0119083931939385,1.0179986398435095,1.0062526337368882,1.0119083931939385,1.0179986398435095,1
